day,volume,high_low,volatility,marketcap,up_or_down_pre,momentum,up_or_down,CPI CHNG Index,PCE DEFM Index,VIX Index,USGG10YR Index,USGG2YR Index,NYCNM1IR Index,CSIIUSD Index,ECSURPUS Index,CONSSENT Index,NAPMPMI Index,AHE YOY% Index,MSXAMSIL Index,SPX Index,CCMP Index,LIBOR
2022-07-02,16179838485.95,8.58223951688251,80.86173653028645,128137326837.85,34.4270307640179,0.43333333333333335,0.0,1.3,1.0,26.7,2.88,2.83,6.78,47.7,-0.26,50.0,53.0,5.2,-1.01,3825.33,11127.84,1.56729
2022-07-03,9551749991.73,7.953093142449461,77.20571980822479,128969393246.52,-10.740336313686612,0.43333333333333335,1.0,1.3,1.0,26.7,2.88,2.83,6.78,47.7,-0.26,50.0,53.0,5.2,-1.01,3825.33,11127.84,1.56729
2022-07-04,8685376710.21,4.765703633624298,77.1958239529935,130200736311.18,-11.330580170699477,0.43333333333333335,1.0,1.3,1.0,27.53,2.88,2.83,6.78,47.7,-0.26,50.0,53.0,5.2,-1.0,3825.33,11127.84,1.56729
2022-07-05,14052186416.36,6.87987470073881,76.61504438266887,140127111288.34,-78.02296951352741,0.4666666666666667,1.0,1.3,1.0,27.54,2.81,2.82,6.78,47.7,-0.24,50.0,53.0,5.2,-1.01,3831.39,11322.24,1.56343
2022-07-06,16276015583.41,17.03041567856576,77.9094322625154,139006322411.34,19.301671673516694,0.4666666666666667,0.0,1.3,1.0,26.73,2.93,3.0,6.78,47.7,-0.21,50.0,53.0,5.2,-0.98,3845.08,11361.85,1.56243
2022-07-07,15034832997.43,4.662814348786242,77.68644413102454,143932121825.02,-42.196299576413594,0.43333333333333335,1.0,1.3,1.0,26.08,2.99,3.01,6.78,47.7,-0.22,50.0,53.0,5.2,-0.92,3902.62,11621.35,1.56771
2022-07-08,14297199919.84,5.842323790822547,76.80068932002554,150440389951.0,-52.382851318352095,0.4666666666666667,1.0,1.3,1.0,24.64,3.08,3.1,6.78,47.7,-0.2,50.0,53.0,5.2,-0.86,3899.38,11635.31,1.56057
2022-07-09,16553373593.61,9.646153521455062,76.65954838055356,147306718638.37,16.3454615521689,0.4666666666666667,0.0,1.3,1.0,24.64,3.08,3.1,6.78,47.7,-0.2,50.0,53.0,5.2,-0.86,3899.38,11635.31,1.56057
2022-07-10,8367814872.29,4.824477938201426,76.67498158237295,147300873376.17,-4.189365204719934,0.4666666666666667,0.0,1.3,1.0,24.64,3.08,3.1,6.78,47.7,-0.2,50.0,53.0,5.2,-0.86,3899.38,11635.31,1.56057
2022-07-11,11239247084.61,9.476086871658481,76.61586313257301,142051735145.57,44.394694422172506,0.4666666666666667,0.0,1.3,1.0,26.17,2.99,3.07,6.78,47.7,-0.2,50.0,53.0,5.2,-0.85,3854.43,11372.6,1.56386
2022-07-12,12171162064.43,10.751737449664915,74.99268057391828,132066265079.82,71.93461700225362,0.4666666666666667,0.0,1.3,1.0,27.29,2.97,3.05,6.78,47.7,-0.2,50.0,53.0,5.2,-0.83,3818.8,11264.73,1.56829
2022-07-13,12611223508.23,7.3062083567815534,72.01270278310079,126761805378.32,48.697967976739164,0.4666666666666667,0.0,1.3,1.0,26.82,2.93,3.15,6.78,47.7,-0.2,50.0,53.0,5.2,-0.84,3801.78,11247.58,1.56129
2022-07-14,18272265281.97,6.39244385371876,68.37316695470079,135337028029.17,-70.40281125629008,0.4666666666666667,1.0,1.3,1.0,26.4,2.96,3.13,6.78,47.7,-0.19,50.0,53.0,5.2,-0.82,3790.38,11251.19,1.55814
2022-07-15,16552414891.31,9.33371167646942,56.78359392416354,143902104655.56,-78.11946236921699,0.5,1.0,1.3,1.0,24.23,2.92,3.12,6.78,47.7,-0.16,50.0,53.0,5.2,-0.75,3863.16,11452.42,1.56514
2022-07-16,17362149727.56,16.03366571940228,58.20187707843701,148082466338.54,-48.895266384732395,0.5,1.0,1.3,1.0,24.23,2.92,3.12,6.78,47.7,-0.16,50.0,53.0,5.2,-0.75,3863.16,11452.42,1.56514
2022-07-17,18967677318.35,25.21244144915977,58.11377138925906,165566543850.5,-135.0515919234483,0.5,1.0,1.3,1.0,24.23,2.92,3.12,6.78,47.7,-0.16,50.0,53.0,5.2,-0.75,3863.16,11452.42,1.56514
2022-07-18,15596428605.36,13.871706100239408,56.04820764152254,163648123423.44,23.023613071954742,0.5333333333333333,0.0,1.3,1.0,25.3,2.99,3.17,6.78,47.7,-0.19,50.0,53.0,5.2,-0.7,3830.85,11360.05,1.57014
2022-07-19,30118350402.16,56.488813174272764,55.97018740367543,189916236348.13,-232.48290929518726,0.5,1.0,1.3,1.0,24.5,3.02,3.24,6.78,47.7,-0.2,50.0,53.0,5.2,-0.6,3936.69,11713.15,1.56214
